date,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s),최다풍향(16방위),평균 이슬점온도(°C),평균 상대습도(%),평균 현지기압(hPa),평균 해면기압(hPa),합계 일조시간(hr),합계 일사량(MJ/m2),일 최심적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),elec
20161216,-2.4,-8.3,2.8,0.0,4.1,1.4,320.0,-11.2,52.4,1020.1,1028.9,8.8,11.96,0.0,2.0,2.0,-1.5,762904.5262078183
20161217,4.0,-0.3,10.5,0.0,4.0,1.3,200.0,-1.6,67.9,1021.4,1030.1,7.1,10.02,0.0,4.1,4.1,2.4,763457.2224637184
20161218,3.8,-1.8,9.5,0.0,1.9,0.6,320.0,0.2,78.5,1021.7,1030.4,1.3,5.49,0.0,7.3,4.9,3.5,762285.0521320895
20161219,7.8,5.1,10.6,1.8,2.4,0.6,110.0,6.0,89.4,1016.2,1024.7,0.9,3.97,0.0,8.8,8.0,7.2,762458.5345981959
20161220,8.2,4.3,13.3,0.0,2.5,0.8,320.0,5.2,82.9,1018.6,1027.1,7.0,9.18,0.0,4.0,3.4,7.6,762383.8519598
20161221,8.2,1.8,12.6,20.5,5.1,1.6,140.0,6.4,89.9,1013.4,1021.9,3.3,5.86,0.0,7.9,6.0,6.2,762354.8545069377
20161222,7.8,3.8,14.8,17.6,6.6,2.5,200.0,5.9,88.4,1003.0,1011.3,0.0,1.16,0.0,9.6,7.9,8.5,762202.5630346547
20161223,0.8,-1.3,3.9,1.3,3.9,2.2,290.0,-2.3,79.9,1012.7,1021.4,0.6,1.71,0.0,9.5,8.8,2.3,762324.6266655949
20161224,-1.1,-2.5,1.3,0.0,2.1,1.0,340.0,-5.3,72.8,1021.9,1030.8,0.7,6.29,0.0,8.1,5.1,1.5,761307.1771219709
20161225,1.3,-4.5,7.3,0.0,1.5,0.7,320.0,-2.1,79.1,1021.4,1030.2,5.8,9.7,0.0,4.5,3.4,2.2,763284.9614999477
20161226,3.1,2.3,4.3,10.8,2.2,0.7,340.0,1.9,92.4,1013.0,1021.6,0.0,1.48,0.0,10.0,5.1,3.5,762290.2313540028
20161227,0.3,-5.1,4.0,0.0,5.5,2.3,320.0,-6.1,64.6,1014.6,1023.4,7.6,10.67,0.0,3.6,3.4,2.9,763028.5131442684
20161228,-2.5,-7.5,4.1,0.0,2.1,0.9,320.0,-9.9,58.5,1021.7,1030.6,8.8,11.76,0.0,1.3,0.0,-0.2,762809.6541564229
20161229,-2.3,-4.5,1.4,0.2,4.5,1.8,320.0,-9.4,61.5,1022.2,1031.1,8.1,11.92,0.9,2.9,2.9,0.4,760702.3870833549
20161230,-1.8,-8.1,4.8,0.0,2.5,0.9,320.0,-7.3,67.6,1024.7,1033.6,8.6,11.5,0.0,2.9,2.3,-0.3,764281.7862926051
20161231,1.4,-1.3,5.2,0.0,2.3,0.8,200.0,-1.7,79.9,1022.0,1030.7,1.0,4.53,0.0,7.6,6.9,1.0,762452.5476038121
20170101,3.5,-1.3,10.7,0.0,3.1,0.7,290.0,0.3,81.5,1020.0,1028.6,5.8,9.43,0.0,5.4,3.6,3.3,849379.7532030371
20170102,4.7,-0.4,10.8,0.0,5.2,1.5,180.0,1.9,83.0,1014.9,1023.5,4.5,7.77,0.0,6.5,6.5,3.4,845467.3272532055
20170103,3.3,-1.5,9.2,0.0,3.9,1.4,200.0,-0.7,77.1,1016.3,1024.9,8.1,10.69,0.0,0.3,0.3,3.0,845765.2001775205
20170104,4.2,-0.2,10.7,0.0,2.4,1.0,20.0,-1.2,70.5,1015.9,1024.5,5.8,8.59,0.0,4.4,2.6,3.1,847325.1853010885
20170105,4.3,-0.7,9.3,0.0,5.6,1.9,110.0,-0.6,71.3,1018.3,1027.0,0.0,5.41,0.0,8.3,2.8,2.9,847647.210469418
20170106,6.7,2.6,12.0,0.0,4.7,2.2,110.0,0.6,66.0,1018.2,1026.8,8.2,10.66,0.0,3.1,2.5,5.4,847158.8664323734
20170107,4.3,-1.5,9.2,0.0,2.0,0.8,20.0,-0.1,74.8,1013.0,1021.6,4.2,8.22,0.0,5.8,3.5,3.3,845796.4325270646
20170108,8.8,5.0,14.8,0.0,3.5,1.3,320.0,2.1,64.8,1005.8,1014.1,5.6,10.58,0.0,8.1,7.0,8.2,846786.1573329323
20170109,4.3,-0.9,8.0,0.0,4.4,2.3,320.0,-2.6,62.3,1009.2,1017.7,6.4,8.35,0.0,4.5,4.3,4.8,847793.6535936889
20170110,-0.5,-3.2,4.2,0.0,3.9,1.9,320.0,-6.8,63.1,1015.6,1024.4,6.1,8.92,0.0,3.1,3.1,0.2,848492.716630419
20170111,-3.1,-7.8,2.5,0.0,3.9,1.7,200.0,-9.6,62.5,1017.6,1026.4,6.1,9.66,0.0,2.1,2.1,-2.1,848143.418818135
20170112,-0.3,-4.0,5.7,0.0,5.5,1.9,320.0,-5.3,69.6,1010.3,1019.0,3.3,5.74,0.0,3.9,3.5,-0.8,849470.8171090441
20170113,-3.7,-7.3,0.5,0.6,4.4,1.8,320.0,-8.7,68.0,1009.3,1018.1,5.4,6.66,0.0,4.1,4.1,-2.5,848049.8504434284
20170114,-6.0,-8.7,-2.8,0.0,5.9,2.5,340.0,-15.5,50.3,1017.1,1026.1,8.5,13.18,0.1,2.8,2.8,-2.4,847252.075676468
20170115,-5.9,-11.8,1.0,0.0,3.9,1.3,320.0,-15.3,48.9,1019.8,1028.8,9.1,13.47,0.0,0.0,0.0,-3.7,846267.0617843386
20170116,-3.9,-10.1,3.7,0.0,2.2,1.0,290.0,-12.8,54.5,1020.9,1029.9,9.1,13.58,0.0,0.1,0.0,-2.8,847473.5260879804
20170117,-2.9,-8.6,4.3,0.0,1.6,0.7,360.0,-10.7,56.8,1023.2,1032.1,4.2,8.45,0.0,2.6,0.6,-2.5,846499.5266213082
20170118,-0.4,-4.7,4.1,0.0,1.8,0.7,320.0,-6.0,66.3,1022.1,1031.0,2.1,5.97,0.0,7.1,5.6,-1.2,849672.5132777708
20170119,0.0,-3.7,5.9,0.0,2.3,0.9,320.0,-5.3,70.8,1015.3,1024.1,6.4,10.6,0.0,5.5,5.1,0.4,846337.2607190087
20170120,-2.3,-5.2,-0.5,3.4,5.8,1.9,320.0,-5.8,77.4,1013.8,1022.6,3.5,5.61,4.6,7.9,7.3,-0.6,848109.5008334641
20170121,-2.7,-8.6,2.4,1.2,3.6,1.3,200.0,-5.6,81.3,1018.6,1027.5,4.2,9.84,4.0,6.5,6.4,-0.9,846983.9670300689
20170122,-4.7,-7.8,-0.5,0.5,4.9,2.6,320.0,-9.4,70.9,1019.0,1028.0,7.6,9.38,5.2,6.1,5.9,-0.4,845848.433990566
20170123,-6.5,-10.0,-1.4,0.0,4.3,1.6,320.0,-12.3,65.0,1022.9,1032.0,8.9,14.14,0.0,1.9,1.9,-1.6,849575.9022729273
20170124,-5.2,-10.7,1.1,0.0,3.8,1.1,320.0,-10.8,66.9,1026.0,1035.0,9.3,14.54,0.0,0.9,0.9,-1.9,846427.8205194665
20170125,-4.4,-10.6,2.3,0.0,3.2,1.1,340.0,-10.0,67.1,1026.1,1035.1,9.2,15.26,0.0,0.0,0.0,-2.3,847185.8653857785
20170126,-1.1,-9.5,6.5,0.0,7.9,1.4,200.0,-7.6,64.4,1019.6,1028.4,8.4,13.81,0.0,4.0,1.5,-1.0,847083.2959662665
20170127,0.6,-4.3,4.8,2.3,4.0,2.3,320.0,-7.6,57.9,1018.8,1027.6,7.7,14.18,0.0,4.3,2.1,1.8,846436.6682664261
20170128,0.1,-7.6,7.9,0.0,2.2,1.0,140.0,-8.7,55.5,1018.2,1027.0,7.9,14.03,0.0,3.6,1.4,0.5,845903.3483431585
20170129,2.8,0.9,5.4,5.7,2.1,0.7,340.0,-0.4,80.5,1010.1,1018.7,0.0,2.49,0.0,10.0,7.9,2.2,847064.2124996013
20170130,-2.4,-6.8,0.9,1.3,4.1,2.3,320.0,-7.5,69.1,1017.0,1025.8,7.9,14.45,0.6,4.6,4.3,2.6,848164.9431841081
20170131,-4.2,-9.0,1.5,0.0,2.5,1.2,290.0,-10.6,63.6,1020.5,1029.4,7.9,13.67,0.0,3.8,1.8,-0.5,848047.3585563031
20170201,-2.3,-6.6,3.8,0.0,4.6,1.6,320.0,-11.7,51.4,1020.5,1029.4,7.4,13.87,0.0,1.9,1.6,0.4,806213.9461906523
20170202,-1.6,-9.0,5.7,0.0,3.7,1.4,250.0,-11.4,50.8,1022.2,1031.1,9.7,16.16,0.0,1.1,1.1,0.1,805944.7313416009
20170203,2.1,-3.2,8.6,0.0,2.5,1.0,250.0,-4.2,64.9,1018.6,1027.3,9.2,14.06,0.0,4.1,2.9,2.6,807510.5663319788
20170204,2.9,-3.3,8.1,0.0,1.7,0.7,320.0,-3.6,65.0,1012.4,1021.0,2.3,8.01,0.0,7.1,4.8,2.3,806091.3742901663
20170205,3.2,1.2,5.5,0.5,4.1,1.2,320.0,-1.0,74.6,1005.6,1014.1,0.0,2.08,0.0,7.8,7.0,2.4,803553.1220394076
20170206,0.0,-3.2,4.8,0.0,4.2,2.1,320.0,-7.6,57.8,1014.0,1022.8,8.7,14.07,0.0,1.4,1.4,2.6,806534.3377789515
20170207,-0.5,-4.7,5.8,0.0,2.5,1.0,320.0,-7.9,59.6,1016.7,1025.5,6.9,12.28,0.0,5.8,2.3,1.7,805183.5734980364
20170208,-0.1,-4.1,4.2,0.0,3.7,1.3,290.0,-7.1,60.4,1010.9,1019.6,1.9,8.47,0.0,5.1,1.5,1.2,804214.2354096137
20170209,-2.9,-5.1,0.6,0.1,6.9,2.8,320.0,-10.2,58.3,1007.9,1016.7,6.9,12.85,0.0,6.4,5.8,0.7,804886.7919305565
20170210,-4.4,-6.9,-0.3,0.2,6.1,2.7,320.0,-12.4,55.6,1010.4,1019.2,9.6,14.66,0.3,4.5,4.5,-0.7,805811.9935678877
20170211,-2.9,-7.2,2.6,0.5,5.1,1.9,320.0,-9.5,62.6,1016.5,1025.4,8.7,13.04,1.3,6.4,6.4,0.6,805586.3363378043
20170212,-0.3,-5.3,5.7,0.0,4.3,1.6,320.0,-8.2,57.3,1020.5,1029.3,10.0,17.04,0.0,1.0,1.0,2.0,807296.4872234096
20170213,0.3,-5.8,6.0,0.6,4.1,1.0,320.0,-3.4,78.5,1022.3,1031.1,5.7,11.33,0.0,5.1,4.8,0.6,805788.4269552174
20170214,1.6,-2.8,8.1,0.0,2.6,1.1,320.0,-5.6,64.1,1024.3,1033.0,9.1,16.93,0.0,3.5,3.5,3.8,806496.3902450564
20170215,2.2,-5.4,10.8,0.0,2.0,0.8,160.0,-7.2,54.1,1021.7,1030.4,9.5,15.43,0.0,0.0,0.0,2.9,804495.4469298605
20170216,7.3,-3.4,15.5,1.9,3.6,1.3,200.0,0.9,67.1,1012.0,1020.5,7.8,15.09,0.0,4.9,3.1,5.6,806942.6623937916
20170217,4.6,-2.7,11.8,1.9,4.6,2.4,320.0,-3.0,61.9,1013.0,1021.6,7.6,15.84,0.0,5.4,2.8,7.8,806637.2125879821
20170218,-1.0,-6.2,4.8,0.0,5.2,2.0,320.0,-12.0,47.1,1017.7,1026.6,10.2,18.2,0.0,0.0,0.0,2.4,805327.6280664615
20170219,3.1,-4.9,9.2,3.5,6.4,1.6,140.0,-3.6,64.5,1008.4,1017.0,5.0,11.31,0.0,6.1,4.6,1.9,805629.9450663475
20170220,1.3,-4.9,7.2,15.3,5.5,2.5,320.0,-4.5,67.1,1009.0,1017.6,7.0,15.09,0.0,4.3,3.0,5.4,806637.5960330425
20170221,0.6,-6.9,9.0,0.0,2.1,1.0,320.0,-9.6,49.8,1020.7,1029.5,10.1,17.83,0.0,2.8,0.4,3.5,807157.3491670843
20170222,3.0,0.2,4.1,17.5,5.0,1.3,320.0,0.1,82.6,1007.1,1015.7,0.0,1.65,0.0,9.9,7.8,2.8,805458.539438105
20170223,0.5,-3.0,5.3,0.0,5.2,2.6,320.0,-6.5,61.1,1011.1,1019.8,8.9,17.07,0.0,4.6,3.9,4.0,806420.315025629
20170224,0.6,-5.4,6.9,0.0,4.7,1.7,320.0,-8.1,55.6,1016.4,1025.1,10.2,19.45,0.0,1.1,0.8,3.6,805600.0533988861
20170225,3.5,-2.7,10.0,0.0,3.9,1.4,230.0,-4.8,58.5,1014.1,1022.8,10.4,19.32,0.0,0.6,0.6,4.3,805656.7946613749
20170226,4.0,-0.8,10.5,0.0,2.9,1.2,290.0,-4.7,57.6,1016.3,1024.9,9.8,18.79,0.0,0.5,0.5,4.8,804552.055625321
20170227,4.2,-2.5,12.0,0.0,2.7,1.1,340.0,-5.4,53.3,1018.6,1027.3,10.1,18.64,0.0,0.0,0.0,5.1,805631.1359950956
20170228,5.3,-2.7,14.0,0.0,3.6,1.1,180.0,-5.2,50.1,1016.7,1025.3,10.5,19.39,0.0,1.4,0.0,5.7,806128.6438185904
20170301,6.1,1.0,12.8,0.1,3.9,1.1,320.0,-2.8,56.3,1007.9,1016.4,2.3,10.55,0.0,9.4,3.5,5.9,776905.2351275495
20170302,3.0,-1.0,8.3,2.0,4.5,2.3,320.0,-2.8,67.9,1007.8,1016.4,7.5,15.37,0.0,5.4,4.8,6.3,775902.2509904674
20170303,4.2,-3.6,12.5,0.0,3.6,1.3,230.0,-5.2,53.6,1012.3,1020.9,10.6,19.68,0.0,1.8,0.0,5.6,776241.5729142809
20170304,6.1,-1.2,15.1,0.0,4.3,1.1,250.0,-4.9,49.5,1010.6,1019.1,9.7,19.45,0.0,2.3,1.4,6.1,775400.6153053383
20170305,6.3,0.0,14.6,0.0,3.1,1.2,180.0,-2.6,56.5,1007.9,1016.4,8.3,15.51,0.0,6.3,3.4,6.8,775995.8428621766
20170306,1.8,-1.6,6.7,0.0,6.2,2.9,320.0,-9.7,46.6,1008.5,1017.1,10.8,21.82,0.0,1.4,0.6,6.1,775253.6929869666
20170307,-0.2,-2.6,4.0,1.2,5.0,2.4,320.0,-8.7,55.3,1008.9,1017.6,9.9,20.2,2.8,4.9,4.0,3.9,776660.8522821143
20170308,1.4,-3.7,6.0,0.0,4.5,2.0,290.0,-5.6,62.1,1007.3,1015.9,9.2,15.6,0.0,5.3,5.3,3.4,776759.4352601698
20170309,4.7,-1.1,10.7,0.0,5.0,2.4,200.0,-3.4,56.6,1005.8,1014.3,10.5,18.76,0.0,0.9,0.9,5.5,774221.4992318933
20170310,5.9,-1.5,13.4,0.0,3.8,1.6,340.0,-6.1,46.8,1011.3,1019.8,11.0,21.84,0.0,0.1,0.0,7.8,775806.6807107496
20170311,7.4,-1.9,17.1,0.0,3.7,1.2,320.0,-5.9,44.4,1015.0,1023.5,10.8,20.67,0.0,2.0,0.0,9.3,774744.969729645
20170312,8.9,0.3,16.8,0.0,4.6,1.3,320.0,-4.6,42.5,1012.6,1021.0,6.6,16.28,0.0,5.1,1.1,9.4,774202.6585593219
20170313,8.0,2.7,13.8,0.0,2.9,1.5,340.0,-1.9,53.3,1009.8,1018.3,9.3,20.41,0.0,6.0,3.1,12.0,776579.311855166
20170314,5.6,-0.1,12.0,0.0,5.4,1.9,320.0,-5.2,49.9,1010.6,1019.2,11.1,22.61,0.0,0.0,0.0,10.2,774998.5463789641
20170315,5.9,-1.8,12.8,0.0,3.1,1.3,320.0,-5.4,47.8,1014.7,1023.3,11.1,21.98,0.0,0.5,0.0,10.2,775503.5479152091
20170316,6.3,-1.2,13.8,0.0,4.5,1.4,290.0,-5.0,48.8,1013.6,1022.2,10.3,20.24,0.0,2.0,0.0,9.8,776981.7343014716
20170317,7.6,-1.4,16.6,0.0,2.6,1.2,290.0,-6.7,42.6,1015.3,1023.8,10.9,22.3,0.0,1.1,0.8,11.0,776533.5245757414
20170318,8.8,2.9,18.0,0.0,4.4,1.4,340.0,-6.0,38.1,1016.2,1024.7,7.0,17.58,0.0,3.1,3.1,11.5,775729.5995621692
20170319,10.0,0.7,19.2,0.0,2.5,1.0,20.0,-3.9,40.4,1017.0,1025.5,10.6,21.92,0.0,1.0,0.0,13.2,775192.478927965
20170320,8.6,2.7,13.6,0.1,8.2,1.3,160.0,0.7,59.8,1011.3,1019.7,2.3,7.39,0.0,7.0,4.9,9.1,775867.0653185992
20170321,8.4,4.9,13.0,0.0,4.8,2.2,340.0,-1.8,53.1,1008.4,1016.8,10.0,22.58,0.0,1.6,1.6,13.0,775488.2693230031
20170322,7.6,0.0,14.6,0.0,3.2,1.2,340.0,-4.4,46.0,1012.8,1021.3,7.6,19.04,0.0,6.0,0.5,11.6,775249.5361589835
20170323,9.5,4.0,16.6,0.0,3.9,1.3,320.0,-4.7,38.1,1012.2,1020.6,8.3,18.19,0.0,4.4,0.4,12.7,777183.07565928
20170324,9.0,1.7,15.6,0.0,3.0,1.1,200.0,-3.1,45.6,1012.6,1021.0,6.4,18.1,0.0,8.0,1.5,11.9,777636.8198381087
20170325,7.6,6.4,9.9,0.9,4.7,2.3,110.0,3.7,77.0,1011.7,1020.2,0.2,7.68,0.0,9.9,5.6,9.9,777050.050113271
20170326,7.1,4.6,10.5,0.0,3.3,1.3,110.0,2.1,71.9,1010.5,1019.0,1.4,10.29,0.0,9.1,7.9,10.7,775530.6898268112
20170327,6.4,3.5,11.1,1.6,4.8,1.5,230.0,0.9,70.4,1012.3,1020.8,5.2,10.9,0.0,5.4,3.9,8.3,775871.7099008231
20170328,7.9,0.9,14.2,0.2,3.8,1.4,200.0,-0.4,61.8,1015.2,1023.6,7.4,18.45,0.0,5.0,3.1,10.7,775889.3587323944
20170329,9.7,4.3,16.8,1.6,3.1,1.2,340.0,1.7,60.9,1013.9,1022.3,8.8,22.29,0.0,4.0,2.0,14.1,774997.2517570881
20170330,11.2,2.1,19.5,0.0,3.4,1.4,360.0,-1.1,45.0,1013.0,1021.3,11.1,23.78,0.0,3.4,1.9,15.2,776790.7478046387
20170331,10.0,8.0,14.6,3.9,3.8,1.6,90.0,5.8,76.5,1010.0,1018.4,1.4,9.12,0.0,10.0,8.0,13.2,775923.6745259599
20170401,9.1,5.2,13.6,1.1,4.8,1.5,90.0,2.9,68.6,1007.7,1016.1,6.7,14.56,0.0,6.5,5.6,11.6,749918.473463021
20170402,9.3,1.9,17.1,0.0,4.4,1.7,340.0,-1.2,53.4,1010.7,1019.1,11.7,24.19,0.0,0.1,0.1,12.5,747927.805106895
20170403,12.0,3.6,21.3,0.0,3.8,1.8,200.0,-0.8,47.5,1015.0,1023.4,11.7,25.31,0.0,0.0,0.0,15.5,748830.7979318013
20170404,14.2,4.1,22.8,0.0,4.0,1.5,320.0,-1.5,36.8,1015.5,1023.8,10.4,21.78,0.0,4.1,0.0,16.7,750659.274407545
20170405,12.8,10.7,14.2,17.0,2.6,0.9,110.0,7.6,74.0,1009.2,1017.5,0.0,4.32,0.0,9.9,7.8,12.7,749230.1709430219
20170406,13.8,11.2,16.7,15.9,5.2,2.2,180.0,12.0,89.5,1004.3,1012.4,2.4,11.23,0.0,9.5,6.8,15.4,750589.5969871137
20170407,16.2,9.5,24.6,0.0,3.5,1.4,360.0,8.9,65.4,1005.6,1013.7,9.0,22.98,0.0,4.0,3.4,17.6,749959.6276749808
20170408,16.7,10.2,24.6,0.0,4.2,1.4,360.0,9.0,63.8,1004.1,1012.3,9.8,23.79,0.0,6.1,1.3,18.0,750475.6091047362
20170409,14.4,11.9,19.7,0.0,7.9,3.2,110.0,6.7,61.5,1006.0,1014.2,8.2,21.0,0.0,7.4,4.1,17.6,750422.4201421408
20170410,15.1,9.4,21.4,0.0,7.4,4.1,110.0,-0.6,35.8,1003.6,1011.7,10.3,25.92,0.0,5.5,2.5,18.1,749948.9692376863
20170411,12.5,8.2,19.4,14.3,4.6,1.6,320.0,6.3,68.6,999.2,1007.4,8.2,20.04,0.0,5.8,3.3,15.2,749776.0864352599
20170412,12.1,5.7,18.4,0.0,5.3,2.2,290.0,-7.4,27.5,1007.0,1015.3,12.0,26.91,0.0,1.8,0.0,14.5,749140.3577025866
20170413,13.2,5.7,20.1,0.0,5.4,2.5,200.0,3.1,51.5,1009.1,1017.3,11.5,24.96,0.0,0.3,0.3,15.2,749632.3641264873
20170414,16.0,10.5,20.9,0.0,7.8,2.9,200.0,4.3,47.6,1004.7,1012.9,8.1,19.74,0.0,6.8,3.5,16.6,749496.6826248456
20170415,18.7,12.5,25.6,0.0,6.0,2.3,200.0,8.9,55.9,1005.9,1013.9,11.6,26.71,0.0,0.5,0.5,20.6,749134.1399093115
20170416,19.9,10.6,28.6,0.0,2.6,1.0,200.0,5.5,46.9,1006.1,1014.2,10.8,24.72,0.0,5.5,1.6,21.4,750907.6970300681
20170417,13.7,11.8,18.9,26.8,3.9,1.3,340.0,10.8,84.4,993.8,1001.9,1.9,3.39,0.0,7.9,6.9,13.8,750085.5933068105
20170418,13.8,10.3,21.5,0.5,5.4,2.4,200.0,9.2,75.5,992.2,1000.3,6.4,16.84,0.0,4.0,3.5,15.1,750332.6570928246
20170419,13.4,7.2,20.4,0.0,4.6,2.1,200.0,2.3,50.0,1002.7,1010.9,12.0,27.11,0.0,1.1,0.5,16.0,751131.3907110463
20170420,10.9,8.3,14.1,1.7,2.8,0.9,320.0,5.7,72.0,1004.9,1013.2,0.0,5.35,0.0,8.4,4.1,12.4,748202.3706142982
20170421,12.8,5.8,19.9,0.0,3.0,1.1,320.0,5.3,65.6,1003.4,1011.6,7.7,21.66,0.0,7.0,2.8,15.3,751122.7695176924
20170422,14.6,8.6,21.1,0.0,4.2,1.1,340.0,5.0,56.8,1005.0,1013.2,11.1,23.96,0.0,2.1,2.1,17.6,749341.4201454135
20170423,15.0,6.5,23.0,0.0,3.7,1.5,200.0,2.9,49.0,1009.4,1017.6,12.5,28.74,0.0,0.0,0.0,19.1,749602.7801375859
20170424,15.2,6.3,23.6,0.0,3.5,1.5,200.0,2.9,47.4,1010.8,1019.0,12.0,29.0,0.0,1.5,0.0,20.4,749063.67118711
20170425,17.0,10.0,22.7,0.0,4.8,1.5,290.0,9.3,62.1,1010.7,1018.9,5.2,18.75,0.0,7.4,4.5,19.3,748397.3222773591
20170426,15.6,10.1,21.6,0.4,4.9,2.0,340.0,2.0,46.8,1007.8,1015.9,9.9,26.27,0.0,5.8,2.4,21.5,747433.6063876784
20170427,13.8,6.7,20.5,0.0,5.3,2.2,340.0,-0.3,42.5,1004.5,1012.6,12.6,28.53,0.0,1.4,0.8,19.9,750025.9116359813
20170428,15.5,8.6,23.8,0.0,4.7,2.9,200.0,4.8,54.6,998.8,1006.8,11.2,26.66,0.0,2.8,1.8,20.9,749070.7464685182
20170429,18.0,9.7,25.2,0.0,4.3,2.1,200.0,4.3,47.9,999.8,1007.8,12.1,28.15,0.0,0.0,0.0,22.8,749232.0888993168
20170430,20.6,15.2,27.7,0.0,5.1,2.7,230.0,10.8,54.8,1000.4,1008.3,11.3,26.44,0.0,0.8,0.0,24.6,750745.2758367484
20170501,20.4,12.9,28.7,0.0,4.5,1.7,200.0,9.3,55.4,1008.2,1016.2,11.5,28.55,0.0,0.9,0.9,26.4,741635.9573566057
20170502,20.0,12.1,27.5,0.0,5.0,1.6,90.0,7.5,47.5,1013.3,1021.4,11.5,25.0,0.0,5.0,0.3,25.7,739496.4958949186
20170503,21.1,11.8,29.6,0.0,3.7,1.0,320.0,7.7,48.1,1012.8,1020.8,12.8,29.79,0.0,0.3,0.0,27.9,741238.7731248231
20170504,21.4,14.1,28.4,0.0,3.2,1.2,320.0,11.8,57.1,1008.1,1016.1,8.0,21.18,0.0,5.8,1.8,26.0,741265.8299321687
20170505,21.7,17.9,28.2,0.0,4.5,1.7,200.0,13.7,62.5,1005.8,1013.8,7.2,21.75,0.0,6.3,4.6,28.0,739531.3474922078
20170506,16.5,10.8,23.5,0.0,6.5,2.6,320.0,0.9,39.5,1008.5,1016.6,11.7,27.62,0.0,3.0,1.1,25.2,740656.0552528659
20170507,18.1,11.8,25.8,0.0,5.6,3.0,200.0,4.3,45.8,1006.5,1014.6,12.1,29.61,0.0,0.0,0.0,25.8,741881.55164799
20170508,18.2,12.1,22.9,0.0,3.7,1.9,200.0,6.7,50.4,1006.4,1014.5,4.2,16.62,0.0,7.8,3.8,22.0,740269.174551754
20170509,15.7,12.2,20.3,7.3,7.9,2.4,110.0,10.7,74.8,1002.8,1010.9,2.4,12.38,0.0,9.9,5.5,19.2,740243.187873644
20170510,15.6,13.8,18.7,2.0,4.7,2.0,200.0,13.1,86.1,1002.4,1010.5,3.1,10.94,0.0,7.8,5.5,16.8,740161.7691841413
20170511,18.7,12.6,26.2,4.1,3.6,1.2,180.0,14.4,77.9,1003.9,1011.9,6.2,18.87,0.0,7.6,4.3,20.1,740982.5649166504
20170512,19.8,15.9,23.9,0.0,4.5,1.3,200.0,15.8,78.4,1001.4,1009.4,0.0,9.62,0.0,8.4,3.1,20.0,741334.3409126169
20170513,18.3,13.8,25.3,1.4,6.1,1.9,270.0,13.5,75.4,999.2,1007.2,9.7,21.1,0.0,3.4,2.4,22.5,741687.4802801777
20170514,16.6,12.1,23.0,0.0,5.5,3.0,200.0,6.6,57.3,1002.8,1010.9,13.1,31.71,0.0,0.8,0.3,21.9,741041.2509371005
20170515,16.7,11.1,23.1,0.0,5.1,2.7,200.0,8.4,61.1,1004.8,1012.9,13.2,31.16,0.0,1.9,0.9,24.2,740424.1547454004
20170516,16.8,11.5,22.6,0.0,2.9,1.6,200.0,10.4,68.0,1003.1,1011.3,7.0,20.01,0.0,5.6,3.4,21.8,740942.629696926
20170517,18.7,10.5,26.1,0.0,2.9,1.4,340.0,9.8,60.3,1003.6,1011.6,13.2,29.55,0.0,0.6,0.4,25.7,741602.6867263403
20170518,20.3,11.9,27.8,0.0,3.4,1.3,320.0,10.8,57.5,1008.0,1016.1,12.9,27.91,0.0,0.5,0.1,26.6,740303.8364681384
20170519,21.4,13.1,29.9,0.0,4.9,1.7,320.0,8.7,48.1,1009.1,1017.1,13.2,30.44,0.0,0.0,0.0,29.3,741824.7362661646
20170520,20.7,12.5,29.2,0.0,3.4,1.3,320.0,7.7,46.4,1008.0,1016.0,12.2,26.04,0.0,4.8,0.0,27.3,741711.8891133883
20170521,21.4,14.3,29.1,0.0,4.6,1.3,320.0,10.9,53.8,1007.1,1015.1,11.1,26.12,0.0,4.4,0.0,28.5,740629.6121288489
20170522,21.7,13.3,29.4,0.0,4.2,1.3,270.0,10.9,54.6,1006.2,1014.1,13.3,30.86,0.0,2.3,0.0,30.7,741519.0537220546
20170523,21.1,15.1,26.7,0.0,2.9,1.2,320.0,13.3,62.5,1002.9,1010.9,4.9,18.17,0.0,7.3,3.1,24.8,741651.8986296784
20170524,20.8,17.0,26.7,11.0,2.8,1.0,360.0,15.9,75.5,1000.3,1008.2,7.6,21.42,0.0,5.0,3.4,24.0,741015.6609701683
20170525,19.7,14.0,27.0,0.0,5.3,2.4,290.0,11.0,60.9,997.9,1005.9,13.7,31.51,0.0,0.0,0.0,25.3,740323.2653974978
20170526,17.2,11.2,22.8,0.0,5.1,2.3,320.0,6.2,50.5,1000.4,1008.5,13.9,33.0,0.0,1.1,1.1,25.6,742667.765842824
20170527,19.3,11.9,26.3,0.0,3.3,1.8,180.0,9.1,54.8,1004.3,1012.4,13.6,31.59,0.0,0.3,0.3,27.9,741003.4124762933
20170528,21.4,12.8,29.0,0.0,5.0,1.9,200.0,11.1,54.5,1004.4,1012.3,12.1,27.72,0.0,0.6,0.6,28.1,740653.5539804611
20170529,24.1,19.5,30.7,0.0,5.1,3.1,200.0,14.4,55.8,1004.4,1012.3,12.2,28.74,0.0,0.5,0.0,31.1,739564.9721202966
20170530,23.5,17.1,30.0,0.0,3.9,1.5,180.0,13.9,57.6,1002.1,1009.9,10.3,23.22,0.0,5.5,0.3,30.1,740250.1540983481
