date,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s),최다풍향(16방위),평균 이슬점온도(°C),평균 상대습도(%),평균 현지기압(hPa),평균 해면기압(hPa),합계 일조시간(hr),합계 일사량(MJ/m2),일 최심적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),watt
20170220,1.3,-4.9,7.2,15.3,5.5,2.5,320,-4.5,67.1,1009,1017.6,7,15.09,0,4.3,3,5.4,1104.870322
20170221,0.6,-6.9,9,0,2.1,1,320,-9.6,49.8,1020.7,1029.5,10.1,17.83,0,2.8,0.4,3.5,1117.00018
20170222,3,0.2,4.1,17.5,5,1.3,320,0.1,82.6,1007.1,1015.7,0,1.65,0,9.9,7.8,2.8,1120.180752
20170223,0.5,-3,5.3,0,5.2,2.6,320,-6.5,61.1,1011.1,1019.8,8.9,17.07,0,4.6,3.9,4,1125.819922
20170224,0.6,-5.4,6.9,0,4.7,1.7,320,-8.1,55.6,1016.4,1025.1,10.2,19.45,0,1.1,0.8,3.6,1129.065147
20170225,3.5,-2.7,10,0,3.9,1.4,230,-4.8,58.5,1014.1,1022.8,10.4,19.32,0,0.6,0.6,4.3,1141.247941
20170226,4,-0.8,10.5,0,2.9,1.2,290,-4.7,57.6,1016.3,1024.9,9.8,18.79,0,0.5,0.5,4.8,1136.369909
20170227,4.2,-2.5,12,0,2.7,1.1,340,-5.4,53.3,1018.6,1027.3,10.1,18.64,0,0,0,5.1,1115.107383
20170228,5.3,-2.7,14,0,3.6,1.1,180,-5.2,50.1,1016.7,1025.3,10.5,19.39,0,1.4,0,5.7,1104.981529
20170301,6.1,1,12.8,0.1,3.9,1.1,320,-2.8,56.3,1007.9,1016.4,2.3,10.55,0,9.4,3.5,5.9,1071.737623
20170302,3,-1,8.3,2,4.5,2.3,320,-2.8,67.9,1007.8,1016.4,7.5,15.37,0,5.4,4.8,6.3,1060.683017
20170303,4.2,-3.6,12.5,0,3.6,1.3,230,-5.2,53.6,1012.3,1020.9,10.6,19.68,0,1.8,0,5.6,1059.487566
20170304,6.1,-1.2,15.1,0,4.3,1.1,250,-4.9,49.5,1010.6,1019.1,9.7,19.45,0,2.3,1.4,6.1,1067.953459
20170305,6.3,0,14.6,0,3.1,1.2,180,-2.6,56.5,1007.9,1016.4,8.3,15.51,0,6.3,3.4,6.8,1084.023741
20170306,1.8,-1.6,6.7,0,6.2,2.9,320,-9.7,46.6,1008.5,1017.1,10.8,21.82,0,1.4,0.6,6.1,1076.637272
20170307,-0.2,-2.6,4,1.2,5,2.4,320,-8.7,55.3,1008.9,1017.6,9.9,20.2,2.8,4.9,4,3.9,1088.454062
20170308,1.4,-3.7,6,0,4.5,2,290,-5.6,62.1,1007.3,1015.9,9.2,15.6,0,5.3,5.3,3.4,1064.936329
20170309,4.7,-1.1,10.7,0,5,2.4,200,-3.4,56.6,1005.8,1014.3,10.5,18.76,0,0.9,0.9,5.5,1074.247031
20170310,5.9,-1.5,13.4,0,3.8,1.6,340,-6.1,46.8,1011.3,1019.8,11,21.84,0,0.1,0,7.8,1109.458967
20170311,7.4,-1.9,17.1,0,3.7,1.2,320,-5.9,44.4,1015,1023.5,10.8,20.67,0,2,0,9.3,1072.767865
20170312,8.9,0.3,16.8,0,4.6,1.3,320,-4.6,42.5,1012.6,1021,6.6,16.28,0,5.1,1.1,9.4,1042.90209
20170313,8,2.7,13.8,0,2.9,1.5,340,-1.9,53.3,1009.8,1018.3,9.3,20.41,0,6,3.1,12,1101.805984
20170314,5.6,-0.1,12,0,5.4,1.9,320,-5.2,49.9,1010.6,1019.2,11.1,22.61,0,0,0,10.2,1087.804778
20170315,5.9,-1.8,12.8,0,3.1,1.3,320,-5.4,47.8,1014.7,1023.3,11.1,21.98,0,0.5,0,10.2,1076.141556
20170316,6.3,-1.2,13.8,0,4.5,1.4,290,-5,48.8,1013.6,1022.2,10.3,20.24,0,2,0,9.8,1110.918673
20170317,7.6,-1.4,16.6,0,2.6,1.2,290,-6.7,42.6,1015.3,1023.8,10.9,22.3,0,1.1,0.8,11,1075.317355
20170318,8.8,2.9,18,0,4.4,1.4,340,-6,38.1,1016.2,1024.7,7,17.58,0,3.1,3.1,11.5,1096.194618
20170319,10,0.7,19.2,0,2.5,1,20,-3.9,40.4,1017,1025.5,10.6,21.92,0,1,0,13.2,1070.965857
20170320,8.6,2.7,13.6,0.1,8.2,1.3,160,0.7,59.8,1011.3,1019.7,2.3,7.39,0,7,4.9,9.1,1086.145827
20170321,8.4,4.9,13,0,4.8,2.2,340,-1.8,53.1,1008.4,1016.8,10,22.58,0,1.6,1.6,13,1079.104871
20170322,7.6,0,14.6,0,3.2,1.2,340,-4.4,46,1012.8,1021.3,7.6,19.04,0,6,0.5,11.6,1091.732554
20170323,9.5,4,16.6,0,3.9,1.3,320,-4.7,38.1,1012.2,1020.6,8.3,18.19,0,4.4,0.4,12.7,1088.0619
20170324,9,1.7,15.6,0,3,1.1,200,-3.1,45.6,1012.6,1021,6.4,18.1,0,8,1.5,11.9,1081.613417
20170325,7.6,6.4,9.9,0.9,4.7,2.3,110,3.7,77,1011.7,1020.2,0.2,7.68,0,9.9,5.6,9.9,1036.413621
20170326,7.1,4.6,10.5,0,3.3,1.3,110,2.1,71.9,1010.5,1019,1.4,10.29,0,9.1,7.9,10.7,1063.949294
20170327,6.4,3.5,11.1,1.6,4.8,1.5,230,0.9,70.4,1012.3,1020.8,5.2,10.9,0,5.4,3.9,8.3,1074.620618
20170328,7.9,0.9,14.2,0.2,3.8,1.4,200,-0.4,61.8,1015.2,1023.6,7.4,18.45,0,5,3.1,10.7,1084.229752
20170329,9.7,4.3,16.8,1.6,3.1,1.2,340,1.7,60.9,1013.9,1022.3,8.8,22.29,0,4,2,14.1,1094.936978
20170330,11.2,2.1,19.5,0,3.4,1.4,360,-1.1,45,1013,1021.3,11.1,23.78,0,3.4,1.9,15.2,1099.291832
20170331,10,8,14.6,3.9,3.8,1.6,90,5.8,76.5,1010,1018.4,1.4,9.12,0,10,8,13.2,1123.556654
20170401,9.1,5.2,13.6,1.1,4.8,1.5,90,2.9,68.6,1007.7,1016.1,6.7,14.56,0,6.5,5.6,11.6,1043.766141
20170402,9.3,1.9,17.1,0,4.4,1.7,340,-1.2,53.4,1010.7,1019.1,11.7,24.19,0,0.1,0.1,12.5,1059.560418
20170403,12,3.6,21.3,0,3.8,1.8,200,-0.8,47.5,1015,1023.4,11.7,25.31,0,0,0,15.5,1040.531447
20170404,14.2,4.1,22.8,0,4,1.5,320,-1.5,36.8,1015.5,1023.8,10.4,21.78,0,4.1,0,16.7,1046.177744
20170405,12.8,10.7,14.2,17,2.6,0.9,110,7.6,74,1009.2,1017.5,0,4.32,0,9.9,7.8,12.7,1026.391134
20170406,13.8,11.2,16.7,15.9,5.2,2.2,180,12,89.5,1004.3,1012.4,2.4,11.23,0,9.5,6.8,15.4,1062.785522
20170407,16.2,9.5,24.6,0,3.5,1.4,360,8.9,65.4,1005.6,1013.7,9,22.98,0,4,3.4,17.6,1043.681695
20170408,16.7,10.2,24.6,0,4.2,1.4,360,9,63.8,1004.1,1012.3,9.8,23.79,0,6.1,1.3,18,1049.950992
20170409,14.4,11.9,19.7,0,7.9,3.2,110,6.7,61.5,1006,1014.2,8.2,21,0,7.4,4.1,17.6,1023.18665
20170410,15.1,9.4,21.4,0,7.4,4.1,110,-0.6,35.8,1003.6,1011.7,10.3,25.92,0,5.5,2.5,18.1,1064.791402
20170411,12.5,8.2,19.4,14.3,4.6,1.6,320,6.3,68.6,999.2,1007.4,8.2,20.04,0,5.8,3.3,15.2,1073.911964
20170412,12.1,5.7,18.4,0,5.3,2.2,290,-7.4,27.5,1007,1015.3,12,26.91,0,1.8,0,14.5,1042.133491
20170413,13.2,5.7,20.1,0,5.4,2.5,200,3.1,51.5,1009.1,1017.3,11.5,24.96,0,0.3,0.3,15.2,1020.927545
20170414,16,10.5,20.9,0,7.8,2.9,200,4.3,47.6,1004.7,1012.9,8.1,19.74,0,6.8,3.5,16.6,1059.106027
20170415,18.7,12.5,25.6,0,6,2.3,200,8.9,55.9,1005.9,1013.9,11.6,26.71,0,0.5,0.5,20.6,1042.919877
20170416,19.9,10.6,28.6,0,2.6,1,200,5.5,46.9,1006.1,1014.2,10.8,24.72,0,5.5,1.6,21.4,1052.054056
20170417,13.7,11.8,18.9,26.8,3.9,1.3,340,10.8,84.4,993.8,1001.9,1.9,3.39,0,7.9,6.9,13.8,1078.304875
20170418,13.8,10.3,21.5,0.5,5.4,2.4,200,9.2,75.5,992.2,1000.3,6.4,16.84,0,4,3.5,15.1,1033.093466
20170419,13.4,7.2,20.4,0,4.6,2.1,200,2.3,50,1002.7,1010.9,12,27.11,0,1.1,0.5,16,1044.988244
20170420,10.9,8.3,14.1,1.7,2.8,0.9,320,5.7,72,1004.9,1013.2,0,5.35,0,8.4,4.1,12.4,1015.866153
20170421,12.8,5.8,19.9,0,3,1.1,320,5.3,65.6,1003.4,1011.6,7.7,21.66,0,7,2.8,15.3,1043.181375
20170422,14.6,8.6,21.1,0,4.2,1.1,340,5,56.8,1005,1013.2,11.1,23.96,0,2.1,2.1,17.6,1061.055043
20170423,15,6.5,23,0,3.7,1.5,200,2.9,49,1009.4,1017.6,12.5,28.74,0,0,0,19.1,1029.27647
20170424,15.2,6.3,23.6,0,3.5,1.5,200,2.9,47.4,1010.8,1019,12,29,0,1.5,0,20.4,1030.983844
20170425,17,10,22.7,0,4.8,1.5,290,9.3,62.1,1010.7,1018.9,5.2,18.75,0,7.4,4.5,19.3,1055.793651
20170426,15.6,10.1,21.6,0.4,4.9,2,340,2,46.8,1007.8,1015.9,9.9,26.27,0,5.8,2.4,21.5,1055.810655
20170427,13.8,6.7,20.5,0,5.3,2.2,340,-0.3,42.5,1004.5,1012.6,12.6,28.53,0,1.4,0.8,19.9,1054.821677
20170428,15.5,8.6,23.8,0,4.7,2.9,200,4.8,54.6,998.8,1006.8,11.2,26.66,0,2.8,1.8,20.9,1056.540001
20170429,18,9.7,25.2,0,4.3,2.1,200,4.3,47.9,999.8,1007.8,12.1,28.15,0,0,0,22.8,1050.400393
20170430,20.6,15.2,27.7,0,5.1,2.7,230,10.8,54.8,1000.4,1008.3,11.3,26.44,0,0.8,0,24.6,1069.532242
20170501,20.4,12.9,28.7,0,4.5,1.7,200,9.3,55.4,1008.2,1016.2,11.5,28.55,0,0.9,0.9,26.4,1029.4071
20170502,20,12.1,27.5,0,5,1.6,90,7.5,47.5,1013.3,1021.4,11.5,25,0,5,0.3,25.7,1019.732588
20170503,21.1,11.8,29.6,0,3.7,1,320,7.7,48.1,1012.8,1020.8,12.8,29.79,0,0.3,0,27.9,995.7848669
20170504,21.4,14.1,28.4,0,3.2,1.2,320,11.8,57.1,1008.1,1016.1,8,21.18,0,5.8,1.8,26,1045.417918
20170505,21.7,17.9,28.2,0,4.5,1.7,200,13.7,62.5,1005.8,1013.8,7.2,21.75,0,6.3,4.6,28,1053.293168
20170506,16.5,10.8,23.5,0,6.5,2.6,320,0.9,39.5,1008.5,1016.6,11.7,27.62,0,3,1.1,25.2,1030.193588
20170507,18.1,11.8,25.8,0,5.6,3,200,4.3,45.8,1006.5,1014.6,12.1,29.61,0,0,0,25.8,1026.760811
20170508,18.2,12.1,22.9,0,3.7,1.9,200,6.7,50.4,1006.4,1014.5,4.2,16.62,0,7.8,3.8,22,1061.709916
20170509,15.7,12.2,20.3,7.3,7.9,2.4,110,10.7,74.8,1002.8,1010.9,2.4,12.38,0,9.9,5.5,19.2,1046.11031
20170510,15.6,13.8,18.7,2,4.7,2,200,13.1,86.1,1002.4,1010.5,3.1,10.94,0,7.8,5.5,16.8,1019.136104
20170511,18.7,12.6,26.2,4.1,3.6,1.2,180,14.4,77.9,1003.9,1011.9,6.2,18.87,0,7.6,4.3,20.1,1028.944589
20170512,19.8,15.9,23.9,0,4.5,1.3,200,15.8,78.4,1001.4,1009.4,0,9.62,0,8.4,3.1,20,1019.005266
20170513,18.3,13.8,25.3,1.4,6.1,1.9,270,13.5,75.4,999.2,1007.2,9.7,21.1,0,3.4,2.4,22.5,982.7727579
20170514,16.6,12.1,23,0,5.5,3,200,6.6,57.3,1002.8,1010.9,13.1,31.71,0,0.8,0.3,21.9,1053.873478
20170515,16.7,11.1,23.1,0,5.1,2.7,200,8.4,61.1,1004.8,1012.9,13.2,31.16,0,1.9,0.9,24.2,1042.09985
20170516,16.8,11.5,22.6,0,2.9,1.6,200,10.4,68,1003.1,1011.3,7,20.01,0,5.6,3.4,21.8,1015.968617
20170517,18.7,10.5,26.1,0,2.9,1.4,340,9.8,60.3,1003.6,1011.6,13.2,29.55,0,0.6,0.4,25.7,1028.179848
20170518,20.3,11.9,27.8,0,3.4,1.3,320,10.8,57.5,1008,1016.1,12.9,27.91,0,0.5,0.1,26.6,1055.520861
20170519,21.4,13.1,29.9,0,4.9,1.7,320,8.7,48.1,1009.1,1017.1,13.2,30.44,0,0,0,29.3,1030.898167
20170520,20.7,12.5,29.2,0,3.4,1.3,320,7.7,46.4,1008,1016,12.2,26.04,0,4.8,0,27.3,1052.232278
20170521,21.4,14.3,29.1,0,4.6,1.3,320,10.9,53.8,1007.1,1015.1,11.1,26.12,0,4.4,0,28.5,1012.607329
20170522,21.7,13.3,29.4,0,4.2,1.3,270,10.9,54.6,1006.2,1014.1,13.3,30.86,0,2.3,0,30.7,1045.982558
20170523,21.1,15.1,26.7,0,2.9,1.2,320,13.3,62.5,1002.9,1010.9,4.9,18.17,0,7.3,3.1,24.8,1054.610832
20170524,20.8,17,26.7,11,2.8,1,360,15.9,75.5,1000.3,1008.2,7.6,21.42,0,5,3.4,24,1029.612972
20170525,19.7,14,27,0,5.3,2.4,290,11,60.9,997.9,1005.9,13.7,31.51,0,0,0,25.3,1004.599628
20170526,17.2,11.2,22.8,0,5.1,2.3,320,6.2,50.5,1000.4,1008.5,13.9,33,0,1.1,1.1,25.6,1044.101372
20170527,19.3,11.9,26.3,0,3.3,1.8,180,9.1,54.8,1004.3,1012.4,13.6,31.59,0,0.3,0.3,27.9,1032.756155
20170528,21.4,12.8,29,0,5,1.9,200,11.1,54.5,1004.4,1012.3,12.1,27.72,0,0.6,0.6,28.1,1030.744343
20170529,24.1,19.5,30.7,0,5.1,3.1,200,14.4,55.8,1004.4,1012.3,12.2,28.74,0,0.5,0,31.1,1047.756972
20170530,23.5,17.1,30,0,3.9,1.5,180,13.9,57.6,1002.1,1009.9,10.3,23.22,0,5.5,0.3,30.1,1068.608868
20170531,22,17.2,28.4,3.5,4.1,1.4,200,15.3,68.1,995.5,1003.3,5.1,19.07,0,7,3.1,25.2,1063.861934
20170601,22,17,26.9,0,6.1,1.8,200,16.1,71.1,992,999.8,8.7,23.22,0,5,5,26.6,991.4801689
20170602,20.3,13,27.4,0,3.7,1.6,340,8.4,51,996.5,1004.4,13.5,31.96,0,2,2,28.7,1026.075497
20170603,20.4,16.1,26.1,0.2,4.2,2.1,320,8,47.4,1000.2,1008.2,13.2,30.77,0,3.1,2.1,29.5,1027.257825
20170604,20.8,12,28.4,0,3.8,1.5,340,7.1,45.1,1003.8,1011.8,13.7,32.34,0,0.6,0.6,30.2,986.7956593
20170605,22.6,13.9,29.8,0,6,1.8,320,7.3,40.5,1007.1,1015.1,12.3,29.88,0,5.3,2,31.7,1019.090191
20170606,18.3,15.7,22.5,10.3,5.8,3.2,110,12.7,72.1,1005,1013.1,0,8.03,0,9.8,6.1,21,973.0820481
20170607,17.9,16,19.7,4.5,4.3,1.7,290,16.7,93.1,997.8,1005.8,0,4.33,0,9.5,8,19.7,1005.079361
20170608,20.1,15.6,26.4,0,3.6,1.7,230,14.7,72.9,1002.7,1010.7,9,25.02,0,5.3,3.9,23.2,995.6882736
20170609,22,16.2,27.9,0,5,2.7,200,14.8,67.3,1000.3,1008.3,11.2,28.54,0,5,1.3,26.7,1004.096472
20170610,22.6,19.9,26.6,0,4.7,2.1,180,15.8,67,999.2,1007.1,6.5,19.68,0,8.6,3.8,25.6,997.6494516
20170611,22.8,15.9,29.6,0,4.3,1.7,340,7.8,41.5,1000.3,1008.2,13.2,32.33,0,1.5,0.1,30.5,1002.614863
20170612,22.1,16.7,27.4,0,5,2.7,140,12.1,54.4,1006.2,1014.2,9.1,25.05,0,6.1,3.6,30.3,1009.815036
20170613,21.7,17.3,27.6,0,3.7,2,340,12.5,57.6,1006.5,1014.5,10.4,26.97,0,4.4,2.8,30.7,1033.762412
20170614,22,15.1,28.4,0,4.3,1.6,320,13.4,61.3,1003.3,1011.3,13,29.81,0,2.3,2.3,31.5,1016.476689
20170615,23.1,16.8,29.6,0,5,2.3,200,15.2,64.9,1001.1,1009,12.8,29.55,0,0.1,0.1,31.4,1003.043852
20170616,25.3,18.1,32.8,0,4.3,1.7,200,14.2,53.8,1001.9,1009.7,12.4,28.91,0,0.3,0,33.6,1018.865715
20170617,24.7,16.8,32.3,0,3,1.2,320,12,47.6,1002.6,1010.4,13,28.93,0,0.1,0,32.6,1001.082891
20170618,25.3,17.1,33.8,0,3.7,1.5,340,12.8,50.3,1002.3,1010.2,13.4,31.39,0,0,0,33.9,1004.440769
20170619,26.1,18.3,33.4,0,3,1.3,340,15,54.4,1001.4,1009.2,12.4,28.64,0,3.5,0,33.9,993.3314587
20170620,25.4,19.6,31.3,0,3.7,1.3,320,14.6,53.8,997.3,1005.1,4.3,17.95,0,7.5,1.9,29.7,1008.007464
20170621,24.8,20.2,30.4,0,4.1,1.7,200,16.4,61,998.2,1006,9.6,23.94,0,4.6,3.1,33.7,1009.890222
20170622,25.3,18.6,32.9,0,3.5,1.4,340,16.3,61.5,1000.8,1008.6,11.9,28.33,0,2.6,1.6,32.7,1018.677566
20170623,27.4,20.1,34.8,0,3.4,1.3,320,15.7,52.4,998.2,1006,10.4,27.05,0,5,2.6,35.1,1012.792159
20170624,24.5,20.4,33.5,2.8,4.1,1.2,340,17.9,70.5,995.2,1003,3.8,15.69,0,8.9,2.9,26.8,1044.144993
20170625,25,20,29.9,0,3.2,1.2,320,19.3,73.3,994.7,1002.5,8.6,21.46,0,7.5,6.5,30.4,995.9502593
20170626,23.9,20.7,29.2,1.8,4.4,2.1,90,20.1,81.4,999.3,1007.1,4.1,15.51,0,8.1,4.3,32.5,984.528519
20170627,24.6,20.7,29.2,12.2,3.4,1.7,110,20,77.5,1002.1,1010,4.7,17.33,0,7.1,6,29.9,993.7285515
20170628,25.3,21,31.6,3.2,3,1.2,200,20.3,76.4,1004.2,1012.1,5.6,22.73,0,6.9,4.6,29.7,975.5448773
20170629,26.1,21.6,31.1,0.3,3.6,1,340,20.6,73.9,1003.2,1011,7.7,21.37,0,6.9,4.5,29.2,975.5245432
20170630,26.9,22.8,32.2,0,2.9,1.2,200,21,71.8,1000.4,1008.2,7.6,24.23,0,8.3,4.6,33.2,1027.779197
20170701,24.1,22.6,25.1,14.4,2.2,0.8,180,23.1,94.5,1000.2,1008,0,5.43,0,10,6.1,25.7,1012.907626
20170702,25.7,24.2,27.6,39.5,4.6,1.7,180,24.7,94.5,1000,1007.8,0.2,7.47,0,9.5,6.4,27.1,989.3430993
20170703,25.3,24.4,27.9,69.9,4.5,2.1,200,24.3,94.5,998.8,1006.6,0.6,8.72,0,9.9,8.1,26.3,1027.003241
20170704,25.9,24.1,28.4,34,3.3,1.5,200,24.4,91.8,998.5,1006.3,4.7,14.01,0,8.4,8.1,27.8,1034.861273
20170705,27.8,23.7,32.6,0,2.3,1,180,23.2,77.8,1002.2,1009.9,10.4,24.69,0,6,5,31.8,1013.54291
20170706,26,23.5,31.8,41.2,5.4,1.2,230,23.7,88.3,1002.6,1010.4,4,13.51,0,7.1,5.5,27.5,1017.444163
20170707,26.7,23.5,29.5,1.7,4.5,1.5,180,24.1,86.9,1000.5,1008.3,0,10.84,0,9.8,6.3,28,1009.940223
20170708,26.1,22.6,29.1,61,4.4,1.6,180,24.4,91.1,999.5,1007.3,2.6,9.18,0,8.9,6.5,28.1,998.2720036
20170709,26.7,22.5,32.4,31,9.9,1.2,320,24.5,88.8,998.8,1006.6,7,19.64,0,7.9,5.3,31.2,1017.532608
20170710,25.8,23.3,28.7,35,6.2,1.7,200,25.2,96.4,994.2,1002,0.6,7.68,0,9,5.9,27.3,1023.186732
20170711,26.5,23.2,31,0.8,4.9,2,200,24.1,87.8,999.9,1007.7,6,21.43,0,9,5,28.9,991.0460642
20170712,27.9,24.2,32.4,0,2.5,1.2,200,24.2,81.9,1002.5,1010.2,8.2,21.27,0,5.5,5.5,28.1,1014.566318
20170713,27.9,22.8,32.9,0,2.4,1.1,200,23.4,78.1,1000.3,1008.1,10.8,24.6,0,1.9,1.9,31.6,1000.590349
20170714,27.6,24.4,34,1.9,4.7,1.6,180,23.9,82,1000.7,1008.4,7.3,22.65,0,5.6,4,33.1,1032.354086
20170715,25.2,23.1,26.7,24.5,5.5,2,180,23.8,92.4,1002.6,1010.4,1.1,10.13,0,9.1,5.8,26.7,992.6442225
20170716,27.4,25.3,29.8,0.1,5.1,1.9,200,24.6,85,1004.5,1012.2,0.3,10.6,0,9.8,6,27.7,989.9639186
20170717,25.6,23,29.1,7.1,5.1,1.6,200,24.2,92.4,1004.7,1012.5,0,8.58,0,9,6.4,28.1,1017.387252
20170718,25.7,22.9,28.7,0.9,3.8,1.5,200,24.3,92.6,1002,1009.8,2.8,14.56,0,8.8,6.1,28.5,1031.760371
20170719,28,24.5,32.8,0,2.3,1,360,24.6,83.1,999.4,1007.1,7.2,20.91,0,5.9,4.3,32,991.1408298
20170720,29.5,25.3,33.9,0,3,1.4,200,25.6,80.9,999.3,1007,10.7,23.89,0,3,3,33.9,1040.951296
20170721,30.1,26.8,33.7,0,3.7,1.8,200,26,79.6,1001.1,1008.8,7.3,20.32,0,5.9,1.5,32.8,990.8208224
20170722,29.7,27.6,32.8,0,3.9,1.9,180,26.4,83.5,1001.8,1009.5,4,16.95,0,6.8,2,33.7,1025.214539
20170723,27.9,26.4,29.7,1.2,3.8,2,180,26.2,91.3,997.9,1005.7,0,4.96,0,9,5.9,28,1012.448427
20170724,28.8,27.5,30.7,0.7,3.8,1.7,200,27.3,92.4,995.1,1002.8,0,8.75,0,10,5.6,29.5,1029.648024
20170725,28.5,25.3,33.1,27.6,5.4,2.2,140,25.7,86,995.8,1003.5,9.9,22.22,0,5.5,4.9,33.3,1016.275256
20170726,27.6,23.6,31.8,0,5.2,3.4,140,21.4,69.8,999.9,1007.6,12.3,26.12,0,2.1,2.1,30.7,1000.430145
20170727,28,22.3,33.1,0,4.4,1.6,110,21.3,68.1,1000.4,1008.1,10.3,26.38,0,4.3,3.1,32.5,1048.304965
20170728,28.5,25.7,31.9,10.7,3.4,1.6,200,24.7,80.8,1000.3,1008,3.2,16.52,0,8.5,5.5,30.6,1034.476608
20170729,27.2,24.8,31.3,2.1,7.4,2.7,110,24.8,87.3,999.8,1007.5,7.2,20.83,0,7,6.5,31.8,1022.848741
20170730,27.9,24,31.8,0,4.8,1.9,110,24.5,82.4,999.6,1007.4,7.3,19.91,0,6.9,5,31.5,1017.274274
20170731,25.1,23.5,27.3,29.2,3,0.9,110,24.7,97.8,1001.3,1009.1,0,3.86,0,9,3.8,25.9,1011.739803
20170801,26.7,22.3,31.9,9.2,5.8,0.9,20,24.2,87.5,1002.4,1010.2,8.1,20.67,0,5.4,1.8,29.4,1090.63707
20170802,29.4,25.1,34.1,0,3.6,1.6,110,25.9,82.8,999.8,1007.4,10.1,24.94,0,3.1,1.6,32.6,1095.765834
20170803,28.6,24.3,32.5,0,5.5,3.3,110,23.5,75.1,997.6,1005.3,12.6,28.95,0,2.9,0.1,32.1,1078.128282
20170804,29.9,24.5,34.4,0,4.4,1.8,140,25.1,76.5,997.6,1005.3,12.7,25.54,0,2,1.3,33.4,1071.659387
20170805,31.8,27.1,35.9,0,5.8,1.6,110,26.2,73.8,995.3,1002.9,12.9,26.56,0,3.5,1.1,38.4,1083.345952
20170806,31.1,27.8,35.6,0,3.5,1.6,110,26,75.3,992.9,1000.5,7.4,21.62,0,5.8,5.1,36.6,1088.795612
20170807,29.4,25.6,34.2,0,3.3,1.3,270,24.5,76.8,992.2,999.8,11.2,24.26,0,2.8,2.5,37.6,1066.375668
20170808,28.1,25,31.9,0,3,0.9,320,23.8,78.8,992.2,999.9,1.5,15.83,0,8.8,5.1,32.2,1069.723185
20170809,24.3,22.3,27.4,37.3,3.6,1.1,360,23.7,97.1,989.8,997.5,0,4.29,0,10,7.8,25.8,1081.026196
20170810,26.4,24.2,31.2,3.8,2.4,0.9,340,24.7,91.3,992.7,1000.4,4,14.59,0,7.9,5.4,28,1067.501023
20170811,27.1,24.1,32.5,0,4.7,0.8,110,23.8,83.4,998.3,1006.1,7.1,22.31,0,5,4,29.6,1085.987592
20170812,27.2,23.1,31.5,0,3.3,1.5,110,22.4,76.3,1002.6,1010.4,8.3,21.7,0,5.5,2.9,29.2,1078.790525
20170813,24.6,22.8,26.5,1.4,5.7,3.1,110,20.8,79.9,1002.5,1010.3,0,9.55,0,9.1,4.9,25.5,1064.054354
20170814,22.4,21,25.3,65,5.1,2.3,110,21.8,96.9,998.2,1006.1,0.2,6.15,0,9.9,5.8,23.9,1071.478848
20170815,22.9,21.3,24,34.4,4.4,1.8,140,22.5,98,995.5,1003.3,0,3.68,0,10,6.1,23.7,1119.147344
20170816,25,22.7,29.1,4.2,3.3,1.4,90,23.6,92.4,997.4,1005.1,3.6,13.45,0,8.4,7.3,28,1063.059349
20170817,25.7,22.9,30.1,1.2,3.2,1.2,90,23.2,87,1000.2,1008,5.2,17.79,0,7,6.8,28.5,1106.534696
20170818,26.1,23,30.4,0,2.5,1.1,180,22.9,83.8,1003.2,1011,7.5,19.45,0,5.1,3.4,28.2,1063.527561
20170819,25.1,23,30.4,10.2,6.4,1.4,110,23.6,92.4,1004.1,1012,3.6,13.96,0,8.4,4.1,27,1072.150643
20170820,25.9,23.3,29.7,2.7,5.9,3.1,110,23.8,89.1,1000.9,1008.6,2.6,13.13,0,8.8,6,27.1,1078.122049
20170821,24.7,23.1,27.5,36.1,4.6,1.2,160,24.1,97.1,1000.4,1008.2,0.1,6.86,0,9.6,6,25.6,1068.259177
20170822,27.4,24,31.1,0.7,4.7,1.4,200,25.1,88.4,1004.5,1012.2,8.4,19.4,0,5.9,5.8,30.1,1104.775294
20170823,28.9,25.7,32.2,2.1,5.5,1.7,200,25.9,85,1004.4,1012.2,7.1,18.7,0,6.1,6,30.6,1071.922873
20170824,27.5,25.1,29.8,49.8,4.7,2.3,200,25.8,91,999.7,1007.4,3,9.99,0,8.6,7.8,28.3,1055.214941
20170825,26.1,21.8,31.3,0,3.1,1.2,320,20.5,74.4,1001,1008.8,10.1,25.87,0,6.4,2.9,28.8,1046.049575
20170826,23.3,18.8,29.4,0,2.9,1,360,15.6,65.9,1006.2,1014.1,11.7,27.04,0,2.6,0.9,26.8,1105.75862
20170827,24,18,30.4,0,2.6,0.9,290,17.3,68.4,1007.1,1015,9.6,24.29,0,4.6,2.3,26.8,1052.037657
20170828,24.8,19.7,28.6,35.2,4.2,1.7,200,21.4,82.6,1003.2,1011.1,3.8,12.7,0,7.3,4.9,26.9,1072.302868
20170829,21,18,26.3,0,3.3,1.6,340,14.6,69.1,1006,1014,10.8,25.66,0,4.3,3.1,26.6,1057.640931
20170830,18.1,16,20.6,0.5,2,0.9,340,12.5,71,1006.3,1014.4,0.3,9.5,0,8.1,5.8,21.6,1064.79324
20170831,21.5,16,27.3,0,3.3,1.1,340,16.5,75.5,1004.2,1012.1,11.1,24.57,0,2.9,1.9,26.6,1067.13728
