year,month,day,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s),최다풍향(16방위),평균 이슬점온도(°C),평균 상대습도(%),평균 현지기압(hPa),평균 해면기압(hPa),합계 일조시간(hr),합계 일사량(MJ/m2),일 최심적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C)
2017,4,10,15.1,9.4,21.4,0,7.4,4.1,110,-0.6,35.8,1003.6,1011.7,10.3,25.92,0,5.5,2.5,18.1
2017,4,11,12.5,8.2,19.4,14.3,4.6,1.6,320,6.3,68.6,999.2,1007.4,8.2,20.04,0,5.8,3.3,15.2
2017,4,12,12.1,5.7,18.4,0,5.3,2.2,290,-7.4,27.5,1007,1015.3,12,26.91,0,1.8,0,14.5
2017,4,13,13.2,5.7,20.1,0,5.4,2.5,200,3.1,51.5,1009.1,1017.3,11.5,24.96,0,0.3,0.3,15.2
2017,4,14,16,10.5,20.9,0,7.8,2.9,200,4.3,47.6,1004.7,1012.9,8.1,19.74,0,6.8,3.5,16.6
2017,4,15,18.7,12.5,25.6,0,6,2.3,200,8.9,55.9,1005.9,1013.9,11.6,26.71,0,0.5,0.5,20.6
2017,4,16,19.9,10.6,28.6,0,2.6,1,200,5.5,46.9,1006.1,1014.2,10.8,24.72,0,5.5,1.6,21.4
2017,4,17,13.7,11.8,18.9,26.8,3.9,1.3,340,10.8,84.4,993.8,1001.9,1.9,3.39,0,7.9,6.9,13.8
2017,4,18,13.8,10.3,21.5,0.5,5.4,2.4,200,9.2,75.5,992.2,1000.3,6.4,16.84,0,4,3.5,15.1
2017,4,19,13.4,7.2,20.4,0,4.6,2.1,200,2.3,50,1002.7,1010.9,12,27.11,0,1.1,0.5,16
2017,4,20,10.9,8.3,14.1,1.7,2.8,0.9,320,5.7,72,1004.9,1013.2,0,5.35,0,8.4,4.1,12.4
2017,4,21,12.8,5.8,19.9,0,3,1.1,320,5.3,65.6,1003.4,1011.6,7.7,21.66,0,7,2.8,15.3
2017,4,22,14.6,8.6,21.1,0,4.2,1.1,340,5,56.8,1005,1013.2,11.1,23.96,0,2.1,2.1,17.6
2017,4,23,15,6.5,23,0,3.7,1.5,200,2.9,49,1009.4,1017.6,12.5,28.74,0,0,0,19.1
2017,4,24,15.2,6.3,23.6,0,3.5,1.5,200,2.9,47.4,1010.8,1019,12,29,0,1.5,0,20.4
2017,4,25,17,10,22.7,0,4.8,1.5,290,9.3,62.1,1010.7,1018.9,5.2,18.75,0,7.4,4.5,19.3
2017,4,26,15.6,10.1,21.6,0.4,4.9,2,340,2,46.8,1007.8,1015.9,9.9,26.27,0,5.8,2.4,21.5
2017,4,27,13.8,6.7,20.5,0,5.3,2.2,340,-0.3,42.5,1004.5,1012.6,12.6,28.53,0,1.4,0.8,19.9
2017,4,28,15.5,8.6,23.8,0,4.7,2.9,200,4.8,54.6,998.8,1006.8,11.2,26.66,0,2.8,1.8,20.9
2017,4,29,18,9.7,25.2,0,4.3,2.1,200,4.3,47.9,999.8,1007.8,12.1,28.15,0,0,0,22.8
2017,4,30,20.6,15.2,27.7,0,5.1,2.7,230,10.8,54.8,1000.4,1008.3,11.3,26.44,0,0.8,0,24.6
2017,5,1,20.4,12.9,28.7,0,4.5,1.7,200,9.3,55.4,1008.2,1016.2,11.5,28.55,0,0.9,0.9,26.4
2017,5,2,20,12.1,27.5,0,5,1.6,90,7.5,47.5,1013.3,1021.4,11.5,25,0,5,0.3,25.7
2017,5,3,21.1,11.8,29.6,0,3.7,1,320,7.7,48.1,1012.8,1020.8,12.8,29.79,0,0.3,0,27.9
2017,5,4,21.4,14.1,28.4,0,3.2,1.2,320,11.8,57.1,1008.1,1016.1,8,21.18,0,5.8,1.8,26
2017,5,5,21.7,17.9,28.2,0,4.5,1.7,200,13.7,62.5,1005.8,1013.8,7.2,21.75,0,6.3,4.6,28
2017,5,6,16.5,10.8,23.5,0,6.5,2.6,320,0.9,39.5,1008.5,1016.6,11.7,27.62,0,3,1.1,25.2
2017,5,7,18.1,11.8,25.8,0,5.6,3,200,4.3,45.8,1006.5,1014.6,12.1,29.61,0,0,0,25.8
2017,5,8,18.2,12.1,22.9,0,3.7,1.9,200,6.7,50.4,1006.4,1014.5,4.2,16.62,0,7.8,3.8,22
2017,5,9,15.7,12.2,20.3,7.3,7.9,2.4,110,10.7,74.8,1002.8,1010.9,2.4,12.38,0,9.9,5.5,19.2
2017,5,10,15.6,13.8,18.7,2,4.7,2,200,13.1,86.1,1002.4,1010.5,3.1,10.94,0,7.8,5.5,16.8
2017,5,11,18.7,12.6,26.2,4.1,3.6,1.2,180,14.4,77.9,1003.9,1011.9,6.2,18.87,0,7.6,4.3,20.1
2017,5,12,19.8,15.9,23.9,0,4.5,1.3,200,15.8,78.4,1001.4,1009.4,0,9.62,0,8.4,3.1,20
2017,5,13,18.3,13.8,25.3,1.4,6.1,1.9,270,13.5,75.4,999.2,1007.2,9.7,21.1,0,3.4,2.4,22.5
2017,5,14,16.6,12.1,23,0,5.5,3,200,6.6,57.3,1002.8,1010.9,13.1,31.71,0,0.8,0.3,21.9
2017,5,15,16.7,11.1,23.1,0,5.1,2.7,200,8.4,61.1,1004.8,1012.9,13.2,31.16,0,1.9,0.9,24.2
2017,5,16,16.8,11.5,22.6,0,2.9,1.6,200,10.4,68,1003.1,1011.3,7,20.01,0,5.6,3.4,21.8
2017,5,17,18.7,10.5,26.1,0,2.9,1.4,340,9.8,60.3,1003.6,1011.6,13.2,29.55,0,0.6,0.4,25.7
2017,5,18,20.3,11.9,27.8,0,3.4,1.3,320,10.8,57.5,1008,1016.1,12.9,27.91,0,0.5,0.1,26.6
2017,5,19,21.4,13.1,29.9,0,4.9,1.7,320,8.7,48.1,1009.1,1017.1,13.2,30.44,0,0,0,29.3
2017,5,20,20.7,12.5,29.2,0,3.4,1.3,320,7.7,46.4,1008,1016,12.2,26.04,0,4.8,0,27.3
2017,5,21,21.4,14.3,29.1,0,4.6,1.3,320,10.9,53.8,1007.1,1015.1,11.1,26.12,0,4.4,0,28.5
2017,5,22,21.7,13.3,29.4,0,4.2,1.3,270,10.9,54.6,1006.2,1014.1,13.3,30.86,0,2.3,0,30.7
2017,5,23,21.1,15.1,26.7,0,2.9,1.2,320,13.3,62.5,1002.9,1010.9,4.9,18.17,0,7.3,3.1,24.8
2017,5,24,20.8,17,26.7,11,2.8,1,360,15.9,75.5,1000.3,1008.2,7.6,21.42,0,5,3.4,24
2017,5,25,19.7,14,27,0,5.3,2.4,290,11,60.9,997.9,1005.9,13.7,31.51,0,0,0,25.3
2017,5,26,17.2,11.2,22.8,0,5.1,2.3,320,6.2,50.5,1000.4,1008.5,13.9,33,0,1.1,1.1,25.6
2017,5,27,19.3,11.9,26.3,0,3.3,1.8,180,9.1,54.8,1004.3,1012.4,13.6,31.59,0,0.3,0.3,27.9
2017,5,28,21.4,12.8,29,0,5,1.9,200,11.1,54.5,1004.4,1012.3,12.1,27.72,0,0.6,0.6,28.1
2017,5,29,24.1,19.5,30.7,0,5.1,3.1,200,14.4,55.8,1004.4,1012.3,12.2,28.74,0,0.5,0,31.1
2017,5,30,23.5,17.1,30,0,3.9,1.5,180,13.9,57.6,1002.1,1009.9,10.3,23.22,0,5.5,0.3,30.1
2017,5,31,22,17.2,28.4,3.5,4.1,1.4,200,15.3,68.1,995.5,1003.3,5.1,19.07,0,7,3.1,25.2
2017,6,1,22,17,26.9,0,6.1,1.8,200,16.1,71.1,992,999.8,8.7,23.22,0,5,5,26.6
2017,6,2,20.3,13,27.4,0,3.7,1.6,340,8.4,51,996.5,1004.4,13.5,31.96,0,2,2,28.7
2017,6,3,20.4,16.1,26.1,0.2,4.2,2.1,320,8,47.4,1000.2,1008.2,13.2,30.77,0,3.1,2.1,29.5
2017,6,4,20.8,12,28.4,0,3.8,1.5,340,7.1,45.1,1003.8,1011.8,13.7,32.34,0,0.6,0.6,30.2
2017,6,5,22.6,13.9,29.8,0,6,1.8,320,7.3,40.5,1007.1,1015.1,12.3,29.88,0,5.3,2,31.7
2017,6,6,18.3,15.7,22.5,10.3,5.8,3.2,110,12.7,72.1,1005,1013.1,0,8.03,0,9.8,6.1,21
2017,6,7,17.9,16,19.7,4.5,4.3,1.7,290,16.7,93.1,997.8,1005.8,0,4.33,0,9.5,8,19.7
2017,6,8,20.1,15.6,26.4,0,3.6,1.7,230,14.7,72.9,1002.7,1010.7,9,25.02,0,5.3,3.9,23.2
2017,6,9,22,16.2,27.9,0,5,2.7,200,14.8,67.3,1000.3,1008.3,11.2,28.54,0,5,1.3,26.7
2017,6,10,22.6,19.9,26.6,0,4.7,2.1,180,15.8,67,999.2,1007.1,6.5,19.68,0,8.6,3.8,25.6
2017,6,11,22.8,15.9,29.6,0,4.3,1.7,340,7.8,41.5,1000.3,1008.2,13.2,32.33,0,1.5,0.1,30.5
2017,6,12,22.1,16.7,27.4,0,5,2.7,140,12.1,54.4,1006.2,1014.2,9.1,25.05,0,6.1,3.6,30.3
2017,6,13,21.7,17.3,27.6,0,3.7,2,340,12.5,57.6,1006.5,1014.5,10.4,26.97,0,4.4,2.8,30.7
2017,6,14,22,15.1,28.4,0,4.3,1.6,320,13.4,61.3,1003.3,1011.3,13,29.81,0,2.3,2.3,31.5
2017,6,15,23.1,16.8,29.6,0,5,2.3,200,15.2,64.9,1001.1,1009,12.8,29.55,0,0.1,0.1,31.4
2017,6,16,25.3,18.1,32.8,0,4.3,1.7,200,14.2,53.8,1001.9,1009.7,12.4,28.91,0,0.3,0,33.6
2017,6,17,24.7,16.8,32.3,0,3,1.2,320,12,47.6,1002.6,1010.4,13,28.93,0,0.1,0,32.6
2017,6,18,25.3,17.1,33.8,0,3.7,1.5,340,12.8,50.3,1002.3,1010.2,13.4,31.39,0,0,0,33.9
2017,6,19,26.1,18.3,33.4,0,3,1.3,340,15,54.4,1001.4,1009.2,12.4,28.64,0,3.5,0,33.9
2017,6,20,25.4,19.6,31.3,0,3.7,1.3,320,14.6,53.8,997.3,1005.1,4.3,17.95,0,7.5,1.9,29.7
2017,6,21,24.8,20.2,30.4,0,4.1,1.7,200,16.4,61,998.2,1006,9.6,23.94,0,4.6,3.1,33.7
2017,6,22,25.3,18.6,32.9,0,3.5,1.4,340,16.3,61.5,1000.8,1008.6,11.9,28.33,0,2.6,1.6,32.7
2017,6,23,27.4,20.1,34.8,0,3.4,1.3,320,15.7,52.4,998.2,1006,10.4,27.05,0,5,2.6,35.1
2017,6,24,24.5,20.4,33.5,2.8,4.1,1.2,340,17.9,70.5,995.2,1003,3.8,15.69,0,8.9,2.9,26.8
2017,6,25,25,20,29.9,0,3.2,1.2,320,19.3,73.3,994.7,1002.5,8.6,21.46,0,7.5,6.5,30.4
2017,6,26,23.9,20.7,29.2,1.8,4.4,2.1,90,20.1,81.4,999.3,1007.1,4.1,15.51,0,8.1,4.3,32.5
2017,6,27,24.6,20.7,29.2,12.2,3.4,1.7,110,20,77.5,1002.1,1010,4.7,17.33,0,7.1,6,29.9
2017,6,28,25.3,21,31.6,3.2,3,1.2,200,20.3,76.4,1004.2,1012.1,5.6,22.73,0,6.9,4.6,29.7
2017,6,29,26.1,21.6,31.1,0.3,3.6,1,340,20.6,73.9,1003.2,1011,7.7,21.37,0,6.9,4.5,29.2
2017,6,30,26.9,22.8,32.2,0,2.9,1.2,200,21,71.8,1000.4,1008.2,7.6,24.23,0,8.3,4.6,33.2
2017,7,1,24.1,22.6,25.1,14.4,2.2,0.8,180,23.1,94.5,1000.2,1008,0,5.43,0,10,6.1,25.7
2017,7,2,25.7,24.2,27.6,39.5,4.6,1.7,180,24.7,94.5,1000,1007.8,0.2,7.47,0,9.5,6.4,27.1
2017,7,3,25.3,24.4,27.9,69.9,4.5,2.1,200,24.3,94.5,998.8,1006.6,0.6,8.72,0,9.9,8.1,26.3
2017,7,4,25.9,24.1,28.4,34,3.3,1.5,200,24.4,91.8,998.5,1006.3,4.7,14.01,0,8.4,8.1,27.8
2017,7,5,27.8,23.7,32.6,0,2.3,1,180,23.2,77.8,1002.2,1009.9,10.4,24.69,0,6,5,31.8
2017,7,6,26,23.5,31.8,41.2,5.4,1.2,230,23.7,88.3,1002.6,1010.4,4,13.51,0,7.1,5.5,27.5
2017,7,7,26.7,23.5,29.5,1.7,4.5,1.5,180,24.1,86.9,1000.5,1008.3,0,10.84,0,9.8,6.3,28
2017,7,8,26.1,22.6,29.1,61,4.4,1.6,180,24.4,91.1,999.5,1007.3,2.6,9.18,0,8.9,6.5,28.1
2017,7,9,26.7,22.5,32.4,31,9.9,1.2,320,24.5,88.8,998.8,1006.6,7,19.64,0,7.9,5.3,31.2
2017,7,10,25.8,23.3,28.7,35,6.2,1.7,200,25.2,96.4,994.2,1002,0.6,7.68,0,9,5.9,27.3
2017,7,11,26.5,23.2,31,0.8,4.9,2,200,24.1,87.8,999.9,1007.7,6,21.43,0,9,5,28.9
2017,7,12,27.9,24.2,32.4,0,2.5,1.2,200,24.2,81.9,1002.5,1010.2,8.2,21.27,0,5.5,5.5,28.1
2017,7,13,27.9,22.8,32.9,0,2.4,1.1,200,23.4,78.1,1000.3,1008.1,10.8,24.6,0,1.9,1.9,31.6
2017,7,14,27.6,24.4,34,1.9,4.7,1.6,180,23.9,82,1000.7,1008.4,7.3,22.65,0,5.6,4,33.1
2017,7,15,25.2,23.1,26.7,24.5,5.5,2,180,23.8,92.4,1002.6,1010.4,1.1,10.13,0,9.1,5.8,26.7
2017,7,16,27.4,25.3,29.8,0.1,5.1,1.9,200,24.6,85,1004.5,1012.2,0.3,10.6,0,9.8,6,27.7
2017,7,17,25.6,23,29.1,7.1,5.1,1.6,200,24.2,92.4,1004.7,1012.5,0,8.58,0,9,6.4,28.1
2017,7,18,25.7,22.9,28.7,0.9,3.8,1.5,200,24.3,92.6,1002,1009.8,2.8,14.56,0,8.8,6.1,28.5
2017,7,19,28,24.5,32.8,0,2.3,1,360,24.6,83.1,999.4,1007.1,7.2,20.91,0,5.9,4.3,32
2017,7,20,29.5,25.3,33.9,0,3,1.4,200,25.6,80.9,999.3,1007,10.7,23.89,0,3,3,33.9
2017,7,21,30.1,26.8,33.7,0,3.7,1.8,200,26,79.6,1001.1,1008.8,7.3,20.32,0,5.9,1.5,32.8
2017,7,22,29.7,27.6,32.8,0,3.9,1.9,180,26.4,83.5,1001.8,1009.5,4,16.95,0,6.8,2,33.7
2017,7,23,27.9,26.4,29.7,1.2,3.8,2,180,26.2,91.3,997.9,1005.7,0,4.96,0,9,5.9,28
2017,7,24,28.8,27.5,30.7,0.7,3.8,1.7,200,27.3,92.4,995.1,1002.8,0,8.75,0,10,5.6,29.5
2017,7,25,28.5,25.3,33.1,27.6,5.4,2.2,140,25.7,86,995.8,1003.5,9.9,22.22,0,5.5,4.9,33.3
2017,7,26,27.6,23.6,31.8,0,5.2,3.4,140,21.4,69.8,999.9,1007.6,12.3,26.12,0,2.1,2.1,30.7
2017,7,27,28,22.3,33.1,0,4.4,1.6,110,21.3,68.1,1000.4,1008.1,10.3,26.38,0,4.3,3.1,32.5
2017,7,28,28.5,25.7,31.9,10.7,3.4,1.6,200,24.7,80.8,1000.3,1008,3.2,16.52,0,8.5,5.5,30.6
2017,7,29,27.2,24.8,31.3,2.1,7.4,2.7,110,24.8,87.3,999.8,1007.5,7.2,20.83,0,7,6.5,31.8
2017,7,30,27.9,24,31.8,0,4.8,1.9,110,24.5,82.4,999.6,1007.4,7.3,19.91,0,6.9,5,31.5
2017,7,31,25.1,23.5,27.3,29.2,3,0.9,110,24.7,97.8,1001.3,1009.1,0,3.86,0,9,3.8,25.9
2017,8,1,26.7,22.3,31.9,9.2,5.8,0.9,20,24.2,87.5,1002.4,1010.2,8.1,20.67,0,5.4,1.8,29.4
2017,8,2,29.4,25.1,34.1,0,3.6,1.6,110,25.9,82.8,999.8,1007.4,10.1,24.94,0,3.1,1.6,32.6
2017,8,3,28.6,24.3,32.5,0,5.5,3.3,110,23.5,75.1,997.6,1005.3,12.6,28.95,0,2.9,0.1,32.1
2017,8,4,29.9,24.5,34.4,0,4.4,1.8,140,25.1,76.5,997.6,1005.3,12.7,25.54,0,2,1.3,33.4
2017,8,5,31.8,27.1,35.9,0,5.8,1.6,110,26.2,73.8,995.3,1002.9,12.9,26.56,0,3.5,1.1,38.4
2017,8,6,31.1,27.8,35.6,0,3.5,1.6,110,26,75.3,992.9,1000.5,7.4,21.62,0,5.8,5.1,36.6
2017,8,7,29.4,25.6,34.2,0,3.3,1.3,270,24.5,76.8,992.2,999.8,11.2,24.26,0,2.8,2.5,37.6
2017,8,8,28.1,25,31.9,0,3,0.9,320,23.8,78.8,992.2,999.9,1.5,15.83,0,8.8,5.1,32.2
2017,8,9,24.3,22.3,27.4,37.3,3.6,1.1,360,23.7,97.1,989.8,997.5,0,4.29,0,10,7.8,25.8
2017,8,10,26.4,24.2,31.2,3.8,2.4,0.9,340,24.7,91.3,992.7,1000.4,4,14.59,0,7.9,5.4,28
2017,8,11,27.1,24.1,32.5,0,4.7,0.8,110,23.8,83.4,998.3,1006.1,7.1,22.31,0,5,4,29.6
2017,8,12,27.2,23.1,31.5,0,3.3,1.5,110,22.4,76.3,1002.6,1010.4,8.3,21.7,0,5.5,2.9,29.2
2017,8,13,24.6,22.8,26.5,1.4,5.7,3.1,110,20.8,79.9,1002.5,1010.3,0,9.55,0,9.1,4.9,25.5
2017,8,14,22.4,21,25.3,65,5.1,2.3,110,21.8,96.9,998.2,1006.1,0.2,6.15,0,9.9,5.8,23.9
2017,8,15,22.9,21.3,24,34.4,4.4,1.8,140,22.5,98,995.5,1003.3,0,3.68,0,10,6.1,23.7
2017,8,16,25,22.7,29.1,4.2,3.3,1.4,90,23.6,92.4,997.4,1005.1,3.6,13.45,0,8.4,7.3,28
2017,8,17,25.7,22.9,30.1,1.2,3.2,1.2,90,23.2,87,1000.2,1008,5.2,17.79,0,7,6.8,28.5
2017,8,18,26.1,23,30.4,0,2.5,1.1,180,22.9,83.8,1003.2,1011,7.5,19.45,0,5.1,3.4,28.2
2017,8,19,25.1,23,30.4,10.2,6.4,1.4,110,23.6,92.4,1004.1,1012,3.6,13.96,0,8.4,4.1,27
2017,8,20,25.9,23.3,29.7,2.7,5.9,3.1,110,23.8,89.1,1000.9,1008.6,2.6,13.13,0,8.8,6,27.1
2017,8,21,24.7,23.1,27.5,36.1,4.6,1.2,160,24.1,97.1,1000.4,1008.2,0.1,6.86,0,9.6,6,25.6
2017,8,22,27.4,24,31.1,0.7,4.7,1.4,200,25.1,88.4,1004.5,1012.2,8.4,19.4,0,5.9,5.8,30.1
2017,8,23,28.9,25.7,32.2,2.1,5.5,1.7,200,25.9,85,1004.4,1012.2,7.1,18.7,0,6.1,6,30.6
2017,8,24,27.5,25.1,29.8,49.8,4.7,2.3,200,25.8,91,999.7,1007.4,3,9.99,0,8.6,7.8,28.3
2017,8,25,26.1,21.8,31.3,0,3.1,1.2,320,20.5,74.4,1001,1008.8,10.1,25.87,0,6.4,2.9,28.8
2017,8,26,23.3,18.8,29.4,0,2.9,1,360,15.6,65.9,1006.2,1014.1,11.7,27.04,0,2.6,0.9,26.8
2017,8,27,24,18,30.4,0,2.6,0.9,290,17.3,68.4,1007.1,1015,9.6,24.29,0,4.6,2.3,26.8
2017,8,28,24.8,19.7,28.6,35.2,4.2,1.7,200,21.4,82.6,1003.2,1011.1,3.8,12.7,0,7.3,4.9,26.9
2017,8,29,21,18,26.3,0,3.3,1.6,340,14.6,69.1,1006,1014,10.8,25.66,0,4.3,3.1,26.6
2017,8,30,18.1,16,20.6,0.5,2,0.9,340,12.5,71,1006.3,1014.4,0.3,9.5,0,8.1,5.8,21.6
2017,8,31,21.5,16,27.3,0,3.3,1.1,340,16.5,75.5,1004.2,1012.1,11.1,24.57,0,2.9,1.9,26.6
2017,9,1,22.1,16.6,28,0,4.1,1.3,320,16,71.1,1004.5,1012.5,12.3,26.86,0,0.1,0.1,27.8
2017,9,2,21.4,16.7,26.2,0,4.6,1.4,320,15.3,70,1005.1,1013.1,10.4,21.93,0,3.5,0,25.7
2017,9,3,22.2,16,28.6,0,3.3,1.5,320,15.2,67.8,1007.3,1015.3,11,26.01,0,3,0.1,28.9
2017,9,4,22.4,17.3,28,0,4.4,1.7,320,16.2,70,1007.5,1015.4,8.5,21.18,0,6.3,0.6,27.9
2017,9,5,21.2,19.2,23.3,0.8,3.4,1,340,18.8,86.8,1004,1011.9,0,6.63,0,9.1,4.6,23.3
2017,9,6,20.9,18.4,23.1,1.4,1.9,0.7,360,19.6,92.5,1000.6,1008.6,0,5.53,0,10,5,23
2017,9,7,21.9,18.3,27.1,0,2.1,0.7,320,19.1,85.4,1000.3,1008.3,5.2,15.98,0,5.5,4.1,26.3
2017,9,8,22.7,18.5,28.3,0,2.4,0.9,270,19.2,82.5,1004,1011.9,6.1,18.51,0,3.4,2.9,26.8
2017,9,9,22.4,17.7,27.8,0,2,0.8,320,19.3,84,1005.4,1013.3,4.8,16.41,0,5.9,2,25.6
2017,9,10,22.7,18.5,26.5,0,3.7,0.8,340,20,85.6,1005.6,1013.5,1.1,11.23,0,7.9,4.1,24.1
2017,9,11,20.4,18.1,22.8,77,5.8,1.4,340,19.4,94.6,999.4,1007.3,0.3,6.29,0,8.8,4.8,22.3
2017,9,12,21.9,17.6,28.2,0,5.2,1.3,320,17.7,79,1006.1,1014.1,10.6,22.27,0,2.4,2.4,23.8
2017,9,13,20.1,14.3,27.4,0,2.9,1.1,340,13.1,67.6,1010.8,1018.9,11.6,24.62,0,0,0,23.1
2017,9,14,20.9,13.9,27.5,0,3.7,1.4,70,15,71.5,1011.1,1019.2,11.7,24.55,0,0,0,23.5
2017,9,15,21.7,18.6,26.1,0,6.9,3.5,90,14.1,63,1010.5,1018.5,9.9,20.55,0,6.1,1,22.8
2017,9,16,21.2,18.6,24.3,0,6.5,3.3,90,14.9,68,1005.5,1013.4,4.5,14.63,0,6.8,1,21.6
2017,9,17,21.5,16.7,27.7,0,3.6,1.5,360,16.6,75.1,998.6,1006.5,6.9,18.04,0,4.3,3.6,22.7
2017,9,18,21.3,16.3,26.7,0,4.5,1.5,200,17,78.1,1001.1,1009,10.8,21.21,0,2,1.4,24.9
2017,9,19,22.8,17.9,27.2,0.5,4.7,2,200,19.5,82.3,1002.2,1010.1,6.4,15.42,0,6.6,6.6,24
2017,9,20,20,15.4,25,0.7,4.5,1.7,320,12.8,65.9,1004.8,1012.8,10.5,21.12,0,2.9,0.8,23.5
2017,9,21,18.7,12.1,25.9,0,2.6,1,320,13.3,73.8,1006.4,1014.4,11.5,23.37,0,1.5,0.8,24
2017,9,22,20.2,14.4,26.6,0,2.5,1,270,15,74.4,1005.4,1013.4,11,21.05,0,1.6,1.3,24.1
2017,9,23,20.4,15.5,26.4,0,2.3,0.9,270,17.5,84.4,1008.3,1016.3,3.9,14.39,0,5,2.4,23.5
2017,9,24,22.4,18.7,27.2,0,3.2,1.1,180,19.6,85,1007.8,1015.8,6.3,15.08,0,5.3,5,24.7
2017,9,25,23.1,19,28.8,0,3.5,1,360,19.1,80.5,1006.7,1014.7,8.3,18.79,0,3.6,3.4,27.1
2017,9,26,23.5,17.3,29.2,0,4.6,1.5,110,18.1,73.5,1003.9,1011.8,8.2,19.28,0,4.6,2.9,27.5
2017,9,27,19.3,16.7,23.2,31,3.6,1.1,360,18.3,94.5,999.4,1007.4,0.8,5.11,0,8.6,6.6,20.8
2017,9,28,20.1,15.8,24.8,0,3.9,1.7,320,13.1,67.5,1003,1011,10.2,21.2,0,3.5,3.5,22.4
2017,9,29,15.8,10.5,21.6,0,2.9,1.1,320,7.5,62,1010.5,1018.7,10.5,19.62,0,4.4,0,18.2
2017,9,30,17.5,9.8,25.9,0,2.8,1.1,320,12.3,74,1014.3,1022.4,10.6,20.16,0,0.8,0,19.5
2017,10,1,15.6,13.5,18.2,16.5,2.4,0.9,340,14.2,91.6,1008.9,1017.1,0,4.14,0,9.5,5.8,16.6
2017,10,2,19.1,15.9,23.4,3,1.8,0.7,360,18,93.6,1002.7,1010.7,1.3,8.12,0,6.8,4.9,19.6
2017,10,3,18,14.6,22.9,0,2.4,0.8,340,13.9,78.5,1009.9,1018,7.1,17.28,0,5,2.4,20.3
2017,10,4,17.5,11.8,23.3,0,7.4,1.5,20,11.3,68.5,1014.7,1022.9,8.8,18.34,0,5.1,2,20
2017,10,5,18,15.5,21.3,0,6.3,3.4,110,12.5,70.5,1015.3,1023.5,4,12.01,0,8.4,5.3,18.6
2017,10,6,16.9,15,18.6,1.5,2.7,0.8,320,14.9,88.1,1010.8,1018.9,0.1,5.26,0,9,5.3,17.7
2017,10,7,19.9,16.9,24.8,0,3,0.7,110,17.4,86.4,1011.8,1019.9,5,14.22,0,7,5.5,21.7
2017,10,8,20.8,16.5,27,0,2.5,0.8,320,17.6,83.5,1014.6,1022.7,8.9,17.12,0,2.6,2.6,22.4
2017,10,9,21.6,17.6,26.1,0,1.8,0.7,320,18.4,83.4,1013.7,1021.7,6.2,12.87,0,3,2.4,22.1
2017,10,10,22.3,17.9,26.1,0,2.7,1,180,19.3,84.3,1010.9,1018.9,5,12.58,0,7,6.9,22.6
2017,10,11,17.5,13.4,22.1,6,4.2,1.4,360,16.1,92.3,1010.2,1018.4,0.1,3.77,0,9.5,6.9,18.7
2017,10,12,12.1,9.4,13.4,1.3,1.6,0.7,340,10.7,91.4,1012.5,1020.8,0,3.17,0,7,4.3,14
2017,10,13,11.6,5.8,18.2,0,3.1,1.1,320,7.1,76.6,1014.4,1022.7,8.9,18.62,0,3.8,1.3,14.9
2017,10,14,13.5,8.4,18.9,0,3.5,1.2,360,6.4,66.5,1017.3,1025.6,7.7,17.06,0,6.9,3,15.2
2017,10,15,15,9.7,19.9,0,4.7,1.9,70,9.5,70.4,1018.7,1027,5,11.99,0,7.5,2,15.1
2017,10,16,16,12.6,21,0,3.8,1.3,360,10.6,71.1,1018.1,1026.3,4.4,11.15,0,7.3,2.1,16.9
2017,10,17,15.7,9.2,22.6,0,3.2,1.1,110,10.6,74.8,1016.1,1024.3,10.1,17.54,0,3.6,1.6,17.6
2017,10,18,16.3,14.8,19.5,0,5.6,2.8,140,10.2,67.6,1014.9,1023.2,0.6,7,0,9,4.8,15.4
2017,10,19,16.1,11.4,21.4,0,3.5,1.4,50,10.9,72.6,1011.1,1019.2,8,14.45,0,4.8,3.4,17.5
2017,10,20,16.1,11.1,22.8,0,2.3,1,320,10.9,73.8,1010.7,1019,10.1,17.18,0,0.5,0.5,18.7
2017,10,21,15.7,9.8,22.6,0,3,1.1,340,11,76.1,1009.4,1017.6,10,17.16,0,0.3,0.3,18.2
2017,10,22,15.7,10,22.5,0,4.7,2.1,20,8.7,65.4,1004.5,1012.6,7.9,15.34,0,2.5,2.3,16.9
2017,10,23,13,9.1,18.7,0,3.5,1.5,360,5.8,63.8,1009.7,1018,9.8,16.83,0,1.4,0,16.3
2017,10,24,12.4,6.9,19.3,0,2.7,1,320,7.4,74.5,1015.9,1024.3,9.1,15.44,0,1.3,0.9,15.8
2017,10,25,12.4,6.6,19.7,0,2.5,0.9,320,7.4,74.8,1017,1025.4,9.4,16.06,0,2.1,0.4,15.5
2017,10,26,12.8,7.8,18.7,0,2,0.7,320,8.2,76.1,1013.6,1021.9,4.2,11.59,0,6.4,4.8,14.7
2017,10,27,14.3,11.2,19.5,0,1.7,0.8,320,9.4,74.5,1011.8,1020.1,2.6,8.97,0,5.5,5.5,15.7
2017,10,28,15.5,9.2,23.1,0,3.8,1.3,320,11.3,78.3,1011.6,1019.8,9,15.27,0,1.8,1.5,16.7
2017,10,29,11.6,5.6,18.2,0,5.6,1.8,320,6.2,71.9,1009.4,1017.7,8.3,12.81,0,1.6,1.4,14.5
